,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"Riyadh City Electricity Department
Schedule ""C"" - Pricing Attachment",,,,,,RFx No. 4000069347,,
,,,,,,,,
??? ?????,??? ?????,?????????? ???????,?????????? ?????? ,??????,??????,??? ?????,??? ??????,??????
Item ,Line type ,Short Description ,Long Description,UOM ,Currency,Payment Type,Unit Price           ,QTY
A1,Description,"????? ?????? ????? ???????
","CONSTRUCTION AND MAINTENANCE OF DISTRIBUTION NETWORKS  
   Including providing all necessary manpower, equipment and tools to loading and transporting materials from any designated warehouse by company to work site and perform the work as per the scope of  work and companystandards including getting all required(R.O.W) and permissions to perform the required works and payment of related fees, preparing, updating and submitting of the drawings "" As Built "" on hard and electronic copies, including definition of coordinates, data and photos of related equipment, cables, poles and meters  with at least two digital photos of equpment using SEC unified geographical information system format (ArcGIS/ArcFM) and attributes compatible with Unified Data Model (UDM) and location accuracy of 25 cm and with full compliance of occupational safety and health requirements as per SEC requirments . The statement in this item is applied to all contract items mentioned blow
309020910,Breakdown,????? / ??????? / ????? ????? ??????? ??/ ?? ????? ??????? ????? ???? / ?????? ,"Installation / replacement / removal of SIM card from the communication module / gateway for smart / motorized / automated equipment
 ????? / ??????? / ????? ????? ??????? ??/ ?? ????? ??????? ????? ???? / ?????? ",EA,SAR,Unit Rate,53.00,
309021000,Description,??????? ????? ?????? ?????? ????? ??????? ???????,"NON STANDARD WORKS FOR MV UG EQUIPMENT 
??????? ????? ?????? ?????? ????? ??????? ???????",,,,,
309021001,Breakdown, ??????? ???? ???? ????? ??????? ??? ?????? / ????? ?? ???,"Replacement of any size pad mounted 3-? transformer on platform / two poles ( H-frame )
     ??????? ???? ???? ????? ??????? ??? ?????? / ????? ?? ???",EA,SAR,Unit Rate,1300.00,
309021002,Breakdown, ????? ???? ???? ????? ??????? ??? ?????? / ????? ?? ??? ,"Relocation of any size pad mounted 3-? transformer on platform / two poles ( H-frame ) ( excluding relocation of the poles )      
   ????? ???? ???? ????? ??????? ??? ?????? / ????? ?? ???  ( ????? ?? ???? ????? ??????? )",EA,SAR,Unit Rate,1850.00,
309021003,Breakdown,????? ???? ???? ????? ??????? ??? ??????/????? ?? ???,"Removal of any size pad mounted  3-? transformer on Platform / two poles ( H-frame ) with LV panel and all accessories,  ( excluding removal of the poles )
????? ???? ???? ????? ??????? ??? ?????? / ????? ?? ??? ????? ???????? ????? ???? ????? ??????? (????? ?? ???? ????? ???????)",EA,SAR,Unit Rate,1038.00,
310000000,Description, ????? ????? ??????? ??????? ,"GROUNDING WORKS FOR UG NETWORKS 
Grounding of UG networks including excavation, backfilling,  installation, laying, connecting of  grounding wire on the equipment with installation and connection of connectors, installation of grounding rods ( 1x2400mm or 2x1200mm ) originally to use 1x2400mm rod, and connecting to all accessories, inspection and measuring of ground resistance before commissioning considering the above description of construction and maintenance of distribution networks item No.(A1).  
 ????? ????? ??????? ???????      
??? ????? ??????? ??????? ????? ?? ???? ?? ????? ????? ?????? ??????? ?????? ??????? ?????? ??????? ???????? ?????? ??? ??????? ?????? ??????? ?????? ???????? ??? ?????? ???? ????? ??????? ( 1*2400?? ?? 2*1200?? ) ??????? ?? ??? ???? ???? 2400?? ?????? ?? ???? ???????? ?????? ????? ???????? ??? ??????? ???? ??????? ??????. ?? ????? ????????? ????? ??????? ?? ????? ????? ??? (A1) ????? ?????? ????? ???????        ",,,,,
310010000,Description, ????? ????? ??????? ??????? ??? ?????,"GROUNDING WORKS FOR LV UG EQUIPMENT 
 ????? ????? ??????? ??????? ??? ?????",,,,,
310010001,Breakdown,????? ???? ????? ??????/????? ?????? (2) ???? ????? ?? ???? ?????/?????,"Grounding of mini-pillar  / LV Distribution panel including installation of (2) grounding rods, and connection to grounding terminal of the panel by grounding wire, in normal / sandy soil  
 ????? ???? ????? ?????? / ????? ?????? ????? (2) ????? ??????? ????? ????? ?????? ???? ??????? ?? ???? ????? / ????? ",EA,SAR,Unit Rate,170.00,
310010002,Breakdown,????? ???? ????? ??????/????? ?????? (2) ???? ????? ?? ???? ?????,"Grounding of mini-pillar/ LV Distribution panel including installation of (2) grounding rods, and connection to grounding terminal of the panel by grounding wire, in  rocky soil  ( that required the use of rocky excavation equipment ) ( ie. Digger ))
( ????? ???? ????? ?????? / ????? ?????? ????? (2) ????? ??????? ????? ????? ?????? ???? ??????? ?? ???? ????? ( ???? ?????? ???? ????? ????? ?????? ??? ??????",EA,SAR,Unit Rate,210.00,
310010003,Breakdown,????? ???? ????? ??????/????? ???? ????? ?????? ?? ??? ??????? ?? ???? ?????,"Grounding of  mini-pillar / LV Distribution panel , including burying of equivalent length of grounding wire with specified depth as per SEC specifications to achieve the required grounding resisitance and connection to grounding terminal of equipment by grounding wire, in rocky soil ( that required the use of rocky excavation equipment ) ( ie. Digger )).where ground rods can not be installed  
 ????? ???? ????? ?????? / ????? ???? ????? ?????? ?? ???  ??????? ?????? ??????? ??? ??????? ?????? ?????? ???? ???????? ???????? ????? ????? ????? ?????? ?? ???? ????? ( ???? ?????? ???? ????? ????? ?????? ??? ?????? ) ????? ????? ??? ????? ??????? ????",M,SAR,Unit Rate,8.00,
310020000,Description, ????? ????? ??????? ??????? ??? ?????,"GROUNDING WORKS FOR MV UG EQUIPMENT 
 ????? ????? ??????? ??????? ??? ?????",,,,,
310020001,Breakdown,????? ????? ????? ?? ???/???? ?????? (4) ????? ????? ?? ???? ?????/?????,"Grounding of pad mounted equipment inside inset / room (( Compact (Package) S/S, Unit S/S, pad mounted transformer , MV switchgear , any type RMU, MV metering unit …etc. )), including installation of four ( 4 ) grounding rods and connection to grounding terminals of equipment by grounding wire,  room floor reinforcement bars  in  normal /  sandy soil           
????? ???? / ????? ????? ?? ??? ?? ????  (( ???? ????? (?????) ?? ???? ???? ?? ???? ???? ?? ?????? ??? ????? ?? ???? ????? ?? ??? ?? ???? ????...??? )) ?????? ????? (4) ????? ????? ???? ???? ????? ??????? ???????? ?????? ??????? ????? ????? ????? ?????? ?? ???? ????? / ?????  ",EA,SAR,Unit Rate,271.00,
310020002,Breakdown,????? ????? ????? ?? ???/???? ?????? (4) ????? ????? ?? ???? ?????,"Grounding of pad mounted equipment inside inset / room (( Compact (Package) S/S, Unit S/S,pad mounted transformer, MV switchgear, any type RMU, MV metering unit …etc. )), including installation of four (4) grounding rods and connection to grounding terminals of equipment by grounding wire, room floor reinforcement bars in rocky soil ( that required the use of rocky excavation equipment ) (ie. Digger) 
????? ???? / ????? ????? ?? ??? ?? ???? - (( ???? ????? (?????) ?? ???? ???? ?? ???? ???? ??  ?????? ??? ????? ?? ???? ????? ?? ??? ?? ???? ????...??? )) ?????? ????? (4) ????? ????? ???? ???? ????? ??????? ???????? ?????? ??????? ????? ????? ????? ?????? ?? ???? ?????  ( ???? ?????? ???? ????? ????? ?????? ??? ?????? )",EA,SAR,Unit Rate,357.00,
310020003,Breakdown,????? ????/????? ????? ?? ???/???? ???? ????? ?????? ?? ??? ??????? ?? ???? ?????,"Grounding of pad mounted equipment inside inset / room (( Compact (Package) S/S, Unit S/S,pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )), including burying of equivalent length of grounding wire with  specified depth as per SEC specifications to achieve the required grounding resisitance and connection to grounding terminals of equipment by grounding wire, room floor reinforcement bars in rocky soil  ( that required the use of rocky excavation equipment ) ( ie. Digger ).where ground rods can not be installed
 ????? ???? / ????? ????? ?? ??? ?? ???? ((  ???? ????? (?????) ?? ???? ???? ?? ???? ???? ?? ?????? ??? ????? ?? ???? ????? ?? ??? ?? ???? ???? ...??? )) ???? ????? ?????? ?? ??? ??????? ?????? ??????? ??? ??????? ?????? ?????? ???? ???????? ???????? ????? ????? ????? ??????? ????? ????? ????? ?????? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ?????? ) ????? ????? ??? ????? ??????? ???? ",M,SAR,Unit Rate,8.00,
310020004,Breakdown,????? ????/????? ????? ???? ???? ????? ?????? (6) ????? ????? ?? ???? ????? / ?????,"Grounding of pad mounted equipment inside fence (( Compact (Package) S/S, Unit S/S, pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )), including installation of six ( 6 ) grounding rods and connection to grounding terminals of equipment and fence by grounding wire , in normal /  sandy soil 
????? ???? / ????? ????? ???? ???? ????? (( ???? ????? (?????) ?? ???? ???? ?? ???? ???? ?? ?????? ??? ????? ?? ???? ????? ?? ??? ?? ???? ????...??? ) ?????? ??? (6) ????? ????? ???? ???? ????? ??????? ???????? ?????? ??????? ??????? ?? ???? ????? / ?????",EA,SAR,Unit Rate,407.00,
310020005,Breakdown,????? ????? ????? ???? ???? ????? ?????? (6) ????? ????? ?? ???? ?????,"Grounding of pad mounted equipment inside fence (( Compact (Package) S/S, Unit S/S, pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )), including installation of six ( 6 ) grounding rods and connection to grounding terminals of equipment and fence by grounding wire , in  rocky soil  ( that required the use of rocky excavation equipment ) ( ie. Digger )
????? ???? / ????? ????? ???? ???? ????? (( ???? ????? (?????) ?? ???? ???? ?? ???? ???? ?? ?????? ??? ????? ?? ???? ????? ?? ??? ?? ???? ????...??? )) ?????? ??? (6) ????? ????? ???? ???? ????? ??????? ???????? ?????? ??????? ??????? ?? ???? ?????  (???? ?????? ???? ????? ????? ?????? ??? ??????) ",EA,SAR,Unit Rate,536.00,
310020006,Breakdown,????? ?????/ ????? ????? ???? ???? ????? ???? ????? ?????? ?? ??? ??????? ????? ?????,"Grounding of pad mounted equipment inside fence (( Compact (Package) S/S, Unit S/S, pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )),including burying of equivalent length of grounding wire with specified depth as per SEC specifications to achieve the required grounding resisitance and connection to grounding terminals of equipment and fence by grounding wire in rocky soil ( that required the use of rocky excavation equipment ) ( ie. Digger )),where ground rods can not be installed 
????? ???? / ????? ????? ???? ???? ????? (( ???? ????? (?????) ?? ???? ???? ?? ???? ???? ?? ?????? ??? ????? ?? ???? ????? ?? ??? ?? ???? ????...??? )???? ????? ?????? ?? ??? ??????? ?????? ??????? ??? ??????? ?????? ?????? ???? ???????? ???????? ???? ???? ????? ??????? ???????? ?????? ??????? ??????? ?? ???? ?????  (???? ?????? ???? ????? ????? ?????? ??? ?????? ????? ????? ??? ????? ??????? ????)",M,SAR,Unit Rate,8.00,
311000000,Description,????? ????? ??????? ???????? ???????  ,"MAINTENANCE OF UG NETWORKS / EQUIPMENTS WORKS            
 Inspection and tightening all bolted and electrical connections, bonding of grounding connections and all cleaning works ( i.e. cleaning all bushings, fuse gear and tanks etc.), spot-painting rusty spots, oil level checking and topping up replacement, taking oil samples, …etc. All required materials for mentioned work to be supplied by contactor, performing testing and precommissioning tests 
????? ????? ??????? ???????? ???????   
 ??? ??? ???? ????? ?????? ?????????? ?????????? ???????? ????? ????? ??????? ( ????? ?? ??????? ????????? ????????? ..??? ) ??????? ??????? ????? ??????  ??????? ????? ????? ??????? / ???????? ??? ?????? ???? ????? ????? ...???. ???? ??????? ?????? ???? ?????? ???????? ????? ??????? ????? ??? ???????? ?? ??? ??????? ",,,,,
311000001,Breakdown,????? ???? ????? ????? ?? ???,"Maintainance of any type minipillar 
 ????? ???? ????? ????? ?? ???",EA,SAR,Unit Rate,135.00,
311000002,Breakdown,????? ???? ????? ?????? ?? ???,"Maintainance of any size LV Distribution Panel (LVDP)
   ????? ???? ????? ??????? ?? ???",EA,SAR,Unit Rate,211.00,
311000003,Breakdown,????? ???? ????? ?????/???? ????.. ?????,"Maintenance of MV RMU or Metering Unit for Bulk consumer,( stand alone or Metered RMU ) or MV, indoor circuit breaker / switch / bus coupler / Metering panel for indoor switchgear or  Extensible switchgear ( group ) or Auto Transfer Switch, Gas type,  or any similar equipment
 ????? ???? ????? ?????? ?? ???? ???? ????? ????????? ( ?????? ?? ????? ????? ????? ) ?? ???? ?? ???? (???? ?? ???) ??? ????? ?? ???? ???? ??????? ?????? ?? ?????? ?????? ????? ??????? ?? ?????? ????? ???? ????? ???????  ????? ????? ?? ?? ??????? ",EA,SAR,Unit Rate,218.00,
311000004,Breakdown,????? ???? ????? ?????/???? ????.. ?????,"Maintenance of MV RMU or Metering Unit for Bulk consumer,( stand alone or Metered RMU ) or MV, indoor circuit breaker / switch / bus coupler / Metering panel for indoor switchgear or  Extensible switchgear ( group ) or Auto Transfer Switch, Oil type,  or any similar equipment
 ????? ???? ????? ?????? ?? ???? ???? ????? ????????? ( ?????? ?? ????? ????? ????? ) ?? ???? ?? ???? (???? ?? ???) ??? ????? ?? ???? ???? ??????? ?????? ?? ?????? ?????? ????? ??????? ?? ?????? ????? ???? ????? ??????? ????? ????? ?? ?? ??????? ",EA,SAR,Unit Rate,278.00,
311000005,Breakdown,????? ???? ??? ????? ?????/???? ?? ???,"Maintainance of any size Pad-mount / platform Transformer 
     ????? ???? ??? ????? ????? ?? ????? ?? ???",EA,SAR,Unit Rate,237.00,
311000006,Breakdown,????? ???? ?????/???? ????/???? ????,"Maintainance of Compact (Package) / unit S/S / Pad-mount Transformer, any size 
????? ???? ????? (?????) ?? ???? ???? ?? ???? ???? ?? ??? ",EA,SAR,Unit Rate,348.00,
311000007,Breakdown,???????/????? ????? ???? ?? ??? ???? ????? ????? ?? ???," Replacement or refixing of any type mini pillar cover ( side / top / bottom / back) / door including replacement of cover brackets if required
  ??????? ?? ????? ????? ????  ( ????? / ???? / ????  / ???? )/ ??? ???? ??????? ??????? ?? ??? ????? ??????? ????? ????? ??????? ??? ??????",EA,SAR,Unit Rate,146.00,
311000008,Breakdown,???????/????? ????? ????/??? ???? ?????/???? ???? /???? ????? ?????? ?? ???/???," Replacement or refixing of  cover / door for  Compact (Package) S/S, unit S/S or LV Distribution Panel  (LVDP) , any type / size  
   ??????? ?? ????? ????? ???? / ??? ???? ????? (?????) ?? ???? ???? ?? ???? ????? ?????? ?? ??? ??? ???",EA,SAR,Unit Rate,228.00,
311000009,Breakdown,???????/????? ????? ???? ????? ?????? ????? ?????/???? ????/???? ????," Replacement or refixing of cover of MV / LV cable box for Compact (Package) S/S  / unit S/S / pad mounted transformer
 ??????? ?? ????? ????? ???? ????? ?????? ????? ??????? ?? ??????? ????? ????? (????? ) ?? ???? ???? ?? ???? ???? ",EA,SAR,Unit Rate,278.00,
311000010,Breakdown,????? ???? ???? ?????/???? ????/???? ????/????? ????/???? ????/?????? ????? ??????,"Repairing of steel body of Compact (Package) S/S / Unit S/S  / pad mounted transformer / Metering Unit for Bulk consumer( stand alone or Metered RMU ) / Extensible switchgear ( group ) / Auto Transfer Switch or any similar equipment by body making, welding, painting ...etc .  
(????? ???? ???? ????? (?????) ?? ???? ???? ?? ???? ???? ?? ????? ???? ?? ???? ???? ?? ?????? ????? ??????? ?????? (????? ????? ?????? ??????? ???? ??????  ??????? ???",EA,SAR,Unit Rate,381.00,
311000011,Breakdown,????? ???????? ???/????? ??? ???? ????? / ???? ???? /???? ????? ????? /?????? ?? ???/???," Supplying and replacement of door lock / hinge / locking mechanism / door stay for Compact (Packge) / Unit S/S / MiniPillar / LV Distribution Panel(LVDP) , any type / size      
 ????? ???????? ??? / ????? ??? / ?? ???? ??????? /  ???? ??? ( ???? ) ????? ????? ?? ????? ???? ?? ???? ????? ????? ?? ?????? ?? ??? ??? ???",EA,SAR,Unit Rate,125.00,
311000012,Breakdown,??????? ???/????? ??? ???? ????? /???? ???? /???? ????? ????? ?? ??????/????? ????? ????? ???? ????? ????? ?? ???/???," Replacement of door lock / hinge / locking mechanism / door stay for Compact (Packge) / Unit S/S / MiniPillar / LV Distribution Panel(LVDP) / LV panel brackets ,any type / size     
 ??????? ??? / ????? ??? / ?? ???? ??????? /  ???? ??? ( ???? ) ????? ????? ?? ???? ???? ?? ???? ????? ????? ?? ?????? ?? ????? ????? ????? ???? ????? ????? ?? ??? ??? ???",EA,SAR,Unit Rate,97.00,
311000013,Breakdown,????? ??? ???? ????? ?.????? ,"Changing of Oil for MV U/G equipment, including  dumping of old oil, refilling with Company-supplied new oil which shall be submitted for testing before use. Surplus new and old oil shall be returned to company warehouse  
 ????? ??? ???? ????? ??? ????? ????? ????? ????? ?????? ???????? ?????? ?????? ?????? ?????? ?????? ( ??? ????? ????? ?????? ???????? ??? ?????????)? ???? ????? ????? ?????? ?????? ??????? ????????? ??????",EA,SAR,Unit Rate,258.00,
311000014,Breakdown,????? ???? ????? ????? ?????/???? ????? ????? ???? ????? ?? ????/???," Installation of any size / type cable repair outer jacket / phase insulation ( excluding disconnection / connection works ).
  ????? ???? ????? ????? ????? / ???? ????? ????? ???? ????? ?? ???? / ??? (????? ?? ???? ????? ????? ?????? ???????",EA,SAR,Unit Rate,97.00,
311000015,Breakdown,??? ?????? ???? ?????? ???? ????? ???????? ????????? ????????/????????? ???????/????? ??????? ?????? ,"Inspection / testing of existing UG equipment, using thermal cameras / digital cameras / partial discharge / VLF / Hi-Pot and submission a report for the equipment condition as per SEC requirements 
 ??? ?????? ???? ?????? ???? ????? ???????? ????????? ???????? / ????????? ??????? / ????? ??????? ?????? / ???? ?????? ????? ?????? ??????? ??????? ?? ???????? ??????? ?????? ?????? ???????? ?? ???? ?????? ??? ??????? ?????? ",EA,SAR,Unit Rate,408.00,
311000016,Breakdown,?????? ???? ??? ????? ?????? ???????  ,"?????? ???? ??? ????? ?? ???? ??????? ??? ?????? ??????? ?????? ???????? ??? ??????? ??????
Testing of HV cable using VLF and submission of required reports as per SEC requirements",EA,SAR,Unit Rate,2939.00,
311000017,Breakdown,?????? ???????? ????? ??? ?????,"?????? ???????? ????? ??? ????? ?????? ???????? ??? ??????? ??????
 Testing of IR for HV cable and submission of required reports as per SEC requirements",EA,SAR,Unit Rate,1363.00,
311000018,Breakdown,?????? ??????? ?????? ????? ??? ?????,"?????? ??????? ?????? ????? ??? ????? ?????? ???????? ??? ??????? ??????
 Testing of PD offline for HV cable and submission of required reports as per SEC requirements",EA,SAR,Unit Rate,3130.00,
311000019,Breakdown,?????? ????? ??? ?????? ( ???????) ????? ??? ?????,"?????? ????? ??? ?????? ( ???????) ????? ??? ????? ?????? ???????? ??? ??????? ??????
 Testing of TAN-DELTA for HV cable and submission of required reports as per SEC requirements",EA,SAR,Unit Rate,2457.00,
